penyebut,pembilang,penyebut m(x),pembilang m(x),tau(x),sigma(x),maks orbit(penyebut),maks orbit(pembilang),banyaknya n,banyaknya kenaikan,mutlak selisih maksimum(penyebut),mutlak selisih maksimum(pembilang),klasifikasi
236783870,144701259,15154167680,29969375659,593,219,1894270960,6354730651,295,450,473567740,605342129,1
799951974,488859557,8532821056,16876771033,593,279,2133205264,7156290495,295,450,399975987,511273558,1
338285058,206729765,7216747904,14273959439,593,161,39221456,131576721,295,450,676570116,864833095,1
942576314,576018879,15081221024,29829561235,593,234,7540610512,25296584983,295,450,942576314,1204858657,1
58787363,35925612,15049564928,29768887051,593,205,235149452,788859221,295,450,470298904,601165283,1
168631176,103052389,1027847168,2033163161,593,270,449683136,1508558523,295,450,674524704,862219513,1
122280258,74726827,652161376,1290144997,593,506,326080688,1093908129,295,450,122280258,156306421,1
936784166,572479233,14988546656,29651935363,593,233,7494273328,25141162345,295,450,936784166,1197457579,1
167923884,102620155,7164752384,14174301359,593,269,447797024,1502232189,295,450,671695536,858604465,1
1342540410,820441391,7160215520,14165605703,593,505,3580107760,12010248813,295,450,1342540410,1716121973,1
396138450,242084617,8450953600,16719858409,593,254,1056369200,3543820611,295,450,792276900,1012740077,1
30317790,18527539,646779520,1279829773,593,253,80847440,271220577,295,450,60635580,77508509,1
504635534,308388393,16148337088,31955205077,593,242,4037084272,13543292929,295,450,252317767,322529837,1
82819761,50612078,7067286272,13987491311,593,246,27606587,92612490,295,450,662558088,846928837,1
127792541,76675523,4089361312,9839760375,1179,106,2044680656,11169201373,588,1005,2044680656,5290758919,1
125738671,75443201,4023637472,9682023159,1179,105,2011818736,10989693135,588,1005,2011818736,5205728701,1
11794617,7076770,1006473984,2423968637,1179,90,188713872,1030866187,588,1005,188713872,488315609,1
11574467,6944680,2963063552,7136645751,1179,89,185191472,1011625077,588,1005,185191472,479201399,1
8847197,5308318,2264882432,5461011063,1179,78,141555152,773261679,588,1005,141555152,366292421,1
8658127,5194876,2216480512,5344846455,1179,77,138530032,756736961,588,1005,138530032,358464923,1
268042979,160825781,2144343832,5171718423,1179,294,4288687664,23427489523,588,1005,4288687664,11097570217,1
266983669,160190195,2135869352,5151379671,1179,293,4271738704,23334905829,588,1005,4271738704,11053714783,1
265113689,159068207,2120909512,5115476055,1179,374,4241819024,23171469577,588,1005,4241819024,10976297611,1
264334099,158600453,2114672792,5100507927,1179,373,4229345584,23103333411,588,1005,4229345584,10944022585,1
127740477,76644283,681282544,1643509181,1179,106,2043847632,11164784269,588,1005,2043847632,5288751191,1
7896667,4738000,2021546752,4877005431,1179,74,126346672,690185357,588,1005,126346672,326940479,1
125686607,75411961,2010985712,4851658935,1179,105,2010985712,10985276031,588,1005,2010985712,5203720973,1
7717957,4630774,1975796992,4767206007,1179,73,123487312,674566103,588,1005,9499024,24580145,1
121877627,73126573,1950042032,4705394103,1179,298,1950042032,10652371179,588,1005,1950042032,5046029201,1
121439917,72863947,1943038672,4688586039,1179,297,1943038672,10614115325,588,1005,1943038672,5027908007,1
28798533,17279119,614368704,1482915965,1179,212,460776528,2517058429,588,1005,460776528,1192333127,1
14323509,8594105,611136384,1475158397,1179,211,229176144,1251908009,588,1005,229176144,593030203,1
912082721,547249607,165833222,400299117,1179,496,14593323536,79718162449,588,1005,14593323536,37762588195,1
910401811,546241061,165527602,399565629,1179,495,14566428976,79571250915,588,1005,14566428976,37692998521,1
28026713,16816027,163064512,393654213,1179,278,448427408,2449601361,588,1005,34494416,89259983,1
6997937,4198762,1791471872,4324825719,1179,70,111966992,611636355,588,1005,111966992,289733057,1
55847521,33508511,1787120672,4314382839,1179,277,893560336,4881206625,588,1005,893560336,2312235091,1
6829587,4097752,582791424,1407130493,1179,69,109273392,596922565,588,1005,109273392,282763367,1
27042513,16225507,576906944,1393007741,1179,166,432680208,2363582281,588,1005,432680208,1119633899,1
1730074627,1038044725,1730074627,4177472331,1179,444,27681194032,151212787667,588,1005,27681194032,71629816649,1
1726694677,1036016755,1726694677,4169360451,1179,443,27627114832,150917380037,588,1005,27627114832,71489886719,1
53718541,32231123,1718993312,4150877175,1179,165,859496656,4695133773,588,1005,859496656,2224095319,1
53576091,32145653,571478304,1379979005,1179,118,857217456,4682683643,588,1005,857217456,2218197889,1
213585639,128151377,569561704,1375379165,1179,274,3417370224,18667918007,588,1005,3417370224,8843036341,1
212821589,127692947,1702572712,4111467735,1179,273,3405145424,18601140037,588,1005,3405145424,8811404671,1
53014061,31808435,1696449952,4096773111,1179,117,848224976,4633562221,588,1005,848224976,2194929847,1
211834799,127100873,154061672,372047397,1179,310,3389356784,18514894591,588,1005,63950128,165482105,1
211684579,127010741,1693476632,4089637143,1179,282,3386953264,18501765363,588,1005,3386953264,8764332457,1
211205429,126723251,1689643432,4080437463,1179,309,3379286864,18459887653,588,1005,3379286864,8744495647,1
210967149,126580283,562579064,1358620829,1179,281,3375474384,18439061981,588,1005,3375474384,8734630855,1
210425839,126255497,1683406712,4065469335,1179,354,3366813424,18391751487,588,1005,258985648,670170817,1
420438573,252263131,560584764,1353834509,1179,258,6727017168,36747397597,588,1005,6727017168,17407338695,1
209900069,125940035,1679200552,4055374551,1179,353,3358401104,18345799189,588,1005,3358401104,8690453743,1
209887119,125932265,559698984,1351708637,1179,198,3358193904,18344667359,588,1005,258322608,668455201,1
418845723,251307421,558460964,1348737389,1179,257,6701531568,36608182507,588,1005,6701531568,17341394705,1
208770829,125262491,1670166632,4033693143,1179,197,3340333264,18247103613,588,1005,3340333264,8643703207,1
208239879,124943921,555306344,1341166301,1179,142,3331838064,18200698583,588,1005,3331838064,8621721877,1
1653159397,991895587,1653159397,3992875779,1179,452,26450550352,144490396565,588,1005,26450550352,68445526127,1
206564149,123938483,150228472,362847717,1179,141,3305026384,18054239781,588,1005,49328752,127646965,1
1650193847,990116257,1650193847,3985758459,1179,451,26403101552,144231207495,588,1005,26403101552,68322752357,1
25454843,15272905,1629109952,3935157111,1179,96,407277488,2224819923,588,1005,407277488,1053904361,1
100787257,60472351,1612596112,3895523895,1179,154,1612596112,8809072841,588,1005,1612596112,4172887883,1
50281611,30168965,536337184,1295640317,1179,370,34978512,191075917,588,1005,804505776,2081806417,1
25100013,15060007,535466944,1293551741,1179,95,401600208,2193807781,588,1005,401600208,1039214399,1
50170241,30102143,145949792,352578885,1179,369,802723856,4385012353,588,1005,802723856,2077195699,1
100080187,60048109,1601282992,3868372407,1179,153,1601282992,8747274923,588,1005,1601282992,4143615185,1
6151007,3690604,1574657792,3804471927,1179,66,98416112,537614673,588,1005,98416112,254670155,1
12020999,7212599,1538687872,3718144119,1179,86,192335984,1050668635,588,1005,192335984,497706289,1
5993017,3595810,1534212352,3707402871,1179,65,95888272,523806347,588,1005,95888272,248129369,1
95514017,57308407,1528224272,3693031479,1179,130,1528224272,8348191665,588,1005,1528224272,3954575747,1
5964527,3578716,1526918912,3689898615,1179,338,95432432,521316321,588,1005,95432432,246949883,1
47606141,28563683,138490592,334676805,1179,337,761698256,4160910013,588,1005,761698256,1971041959,1
94713707,56828221,137765392,332936325,1179,129,1515419312,8278244571,588,1005,1515419312,3921442913,1
189369139,113621477,1514953112,3661180695,1179,216,3029906224,16551395907,588,1005,3029906224,7840473241,1
11821569,7092941,504386944,1218959741,1179,85,189145104,1033238453,588,1005,189145104,489449887,1
754849001,452909375,1509698002,3648568431,1179,424,12077584016,65975935321,588,1005,180262448,466464361,1
11788109,7072865,1508877952,3646600311,1179,90,188609744,1030314049,588,1005,188609744,488064643,1
188568829,113141291,1508550632,3645814743,1179,215,3017101264,16481448813,588,1005,3017101264,7807340407,1
753582491,452149469,1507164982,3642489183,1179,423,12057319856,65865242347,588,1005,12057319856,31200678673,1
187128789,112277267,499010104,1206055325,1179,326,2994060624,16355589317,588,1005,44687472,115637653,1
186691079,112014641,1493528632,3609761943,1179,325,2987057264,16317333463,588,1005,2987057264,7729601557,1
11567959,6940775,1480698752,3578970231,1179,89,185087344,1011072939,588,1005,14237488,36842341,1
184753759,110852249,1478030072,3572565399,1179,436,2956060144,16148011695,588,1005,2956060144,7649396509,1
369148803,221489269,492198404,1189707245,1179,318,5906380848,32264671699,588,1005,5906380848,15283942217,1
184466269,110679755,1475730152,3567045591,1179,435,2951460304,16122885069,588,1005,227035408,587499571,1
368275973,220965571,1473103892,3560742567,1179,317,5892415568,32188386357,588,1005,453262736,1172908235,1
22929593,13757755,1467493952,3547278711,1179,102,366873488,2004113073,588,1005,366873488,949359011,1
2900549969,1740329879,2900549969,7011906378,1179,832,46408799504,253516597825,588,1005,46408799504,120092222899,1
22652463,13591477,483252544,1168237181,1179,101,362439408,1979891911,588,1005,362439408,937885829,1
2898910499,1739346197,2898910499,7007971650,1179,832,46382567984,253373308147,588,1005,46382567984,120024348841,1
90440207,54264121,131549392,318017925,1179,358,1447043312,7904740671,588,1005,2100208,5434717,1
90264087,54158449,481408464,1163811389,1179,357,1444225392,7889347783,588,1005,1444225392,3737228645,1
1412784087,847670401,42811639,103514395,1179,394,22604545392,123481594471,588,1005,1738811184,4499537561,1
1410502297,846301327,1410502297,3410498739,1179,393,22568036752,123282166025,588,1005,22568036752,58399522187,1
175932219,105559325,469152584,1134397277,1179,202,2814915504,15377009099,588,1005,2814915504,7284184753,1
175183709,105110219,1401469672,3388820439,1179,201,121866928,665721275,588,1005,52885648,136852763,1
693890761,416334431,1387781522,3355968879,1179,788,11102252176,60648185145,588,1005,11102252176,28729441051,1
693401251,416040725,1386802502,3353619231,1179,787,11094420016,60605401971,588,1005,11094420016,28709175337,1
21668263,13000957,1386768832,3353538423,1179,286,346692208,1893872831,588,1005,346692208,897139949,1
21613873,12968323,1383287872,3345184119,1179,285,345821968,1889119145,588,1005,345821968,894888203,1
5355877,3213526,1371104512,3315944055,1179,62,85694032,468120311,588,1005,85694032,221751773,1
338884653,203330779,451846204,1092861965,1179,402,5422154448,29619584989,588,1005,5422154448,14031006407,1
338400323,203040181,1353601292,3273936327,1179,401,5414405168,29577254547,588,1005,5414405168,14010955145,1
84327807,50596681,449748304,1087827005,1179,290,1349244912,7370516911,588,1005,1349244912,3491466653,1
84130967,50478577,1346095472,3255922359,1179,289,1346095472,7353313095,588,1005,1346095472,3483317477,1
5219902,3131941,1336294912,3232401015,1179,84,2609951,14257378,588,1005,10439804,27015301,1
5208247,3124948,121210112,293203653,1179,61,83331952,455217449,588,1005,83331952,215639891,1
166644479,99986681,1333155832,3224867223,1179,224,2666311664,14565260623,588,1005,2666311664,6899672317,1
41576621,24945971,1330451872,3218377719,1179,246,665225936,3633929965,588,1005,665225936,1721419831,1
166082449,99649463,1328659592,3214076247,1179,223,2657319184,14516139201,588,1005,204409168,528954175,1
41454891,24872933,442185504,1069676285,1179,245,663278256,3623290763,588,1005,663278256,1716380209,1
1320284827,792170845,1320284827,3193976811,1179,390,21124557232,115397159147,588,1005,21124557232,54664518929,1
1318443337,791065951,1318443337,3189557235,1179,389,21095093392,115236212921,588,1005,21095093392,54588281243,1
5134432,3080659,1314414592,3179888247,1179,83,41075456,224383009,588,1005,41075456,106291975,1
593625,339212,158300,239453,189,100,4749000,11452313,93,141,316600,243387,1
583923,333668,778564,1178323,189,99,4671384,11265203,93,141,1557128,1197069,1
592745,338708,474196,728813,189,100,4741960,11437257,93,141,948392,729505,1
592717,338692,2370868,3643901,189,68,4741736,11436717,93,141,4741736,3647353,1
583043,333164,2332172,3587239,189,99,4664344,11250147,93,141,4664344,3587927,1
192901,110228,771604,1187273,189,67,1543208,3722149,93,141,1543208,1187089,1
2242201,1281244,8968804,13821983,189,76,17937608,43265433,93,141,17937608,13799029,1
183969,105124,245292,378319,189,60,1471752,3549889,93,141,490584,377407,1
2197079,1255460,8788316,13557697,189,75,17576632,42395223,93,141,17576632,13521851,1
178887,102220,238516,368397,189,59,1431096,3451879,93,141,477032,367001,1
1778043,1016012,2370724,3681973,189,100,14224344,34311899,93,141,4741448,3648549,1
1748937,999380,2331916,3625147,189,99,13991496,33750569,93,141,4663832,3588951,1
446263,255004,1785052,2786099,189,56,3570104,8612247,93,141,3570104,2747707,1
144391,82508,577564,903143,189,55,1155128,2786599,93,141,1155128,889099,1
1798795,1027868,1439036,2256463,189,100,14390360,34715947,93,141,2878072,2215475,1
1769689,1011236,7078756,11111837,189,99,14157512,34154617,93,141,14157512,10898581,1
591397,337936,1182794,1861153,189,68,4731176,11414133,93,141,4731176,3642433,1
192461,109976,192461,303352,189,67,1539688,3714621,93,141,1539688,1185449,1
2236921,1278220,8947684,14135603,189,76,17895368,43175097,93,141,17895368,13779349,1
2958493,1690540,11833972,18706499,189,140,23667944,57102621,93,141,23667944,18224617,1
2937703,1678660,11750812,18584729,189,139,23501624,56701671,93,141,23501624,18096907,1
183529,104872,183529,290273,189,60,1468232,3542361,93,141,1468232,1130581,1
2191799,1252436,8767196,13871317,189,75,17534392,42304887,93,141,17534392,13502171,1
1801067,1029164,7204268,11410471,189,100,14408536,34763595,93,141,14408536,11095583,1
178447,101968,356894,565663,189,59,1427576,3444351,93,141,1427576,1099363,1
2854235,1630964,2283388,3619169,189,136,22833880,55091931,93,141,4566776,3516835,1
1771961,1012532,7087844,11239993,189,99,14175688,34202265,93,141,14175688,10916789,1
944687,539812,3778748,5992561,189,135,7557496,18234287,93,141,7557496,5820083,1
